1246.1,1425
1246.1,1390
1246.1,1331
1246.2,1319
1246.2,1390
1246.2,1460
1246.2,1660
1246.2,1989
1246.3,2377
1246.3,2682
1246.3,2847
1246.3,2952
1246.3,3023
1246.4,3187
1246.4,3234
1246.4,3199
1246.4,3093
1246.4,2894
1246.5,2764
1246.5,2694
1246.5,2635
1246.5,2635
1246.5,2588
1246.6,2576
1246.6,2576
1246.6,2612
1246.6,2635
1246.6,2529
1246.7,2447
1246.7,2447
1246.7,2447
1246.7,2330
1246.7,2083
1246.8,1895
1246.8,1813
1246.8,1754
1246.8,1801
1246.8,1801
1246.9,1636
1246.9,1472
1246.9,1531
1246.9,1601
1246.9,1566
1247,1472
1247,1390
1247,1260
1247,1249
1247,1401
1247.1,1589
1247.1,1742
1247.1,1954
1247.1,2200
1247.1,2471
1247.2,2717
1247.2,2882
1247.2,2999
1247.2,3035
1247.2,2964
1247.3,2999
1247.3,3011
1247.3,2999
1247.3,2882
1247.3,2753
1247.4,2635
1247.4,2447
1247.4,2412
1247.4,2447
1247.4,2482
1247.5,2435
1247.5,2283
1247.5,2200
1247.5,2189
1247.5,2224
1247.6,2153
1247.6,2106
1247.6,2118
1247.6,2106
1247.6,1977
1247.7,1730
1247.7,1531
1247.7,1272
1247.7,1119
1247.7,1049
1247.8,1002
1247.8,978
1247.8,920
1247.8,814
1247.8,814
1247.9,873
1247.9,884
1247.9,931
1247.9,1037
1247.9,1119
1248,1319
1248,1601
1248,1813
1248,1942
1248,2153
1248.1,2330
1248.1,2447
1248.1,2424
1248.1,2318
1248.1,2259
1248.2,2247
1248.2,2236
1248.2,2247
1248.2,2165
1248.2,2095
1248.3,2153
1248.3,2200
1248.3,2153
1248.3,2130
1248.3,2059
1248.4,1977
1248.4,1883
1248.4,1836
1248.4,1918
1248.4,1871
1248.5,1730
1248.5,1695
1248.5,1636
1248.5,1472
1248.5,1378
1248.6,1296
1248.6,1272
1248.6,1260
1248.6,1225
1248.6,1260
1248.7,1190
1248.7,1190
1248.7,1319
1248.7,1401
1248.7,1531
1248.8,1871
1248.8,2294
1248.8,2588
1248.8,2823
1248.8,2964
1248.9,3082
1248.9,3117
1248.9,3058
1248.9,2988
1248.9,2835
1249,2717
1249,2518
1249,2447
1249,2541
1249,2588
1249.1,2565
1249.1,2482
1249.1,2494
1249.1,2506
1249.1,2400
1249.2,2365
1249.2,2365
1249.2,2341
1249.2,2236
1249.2,2177
1249.3,2130
1249.3,1989
1249.3,1871
1249.3,1801
1249.3,1683
1249.4,1566
1249.4,1390
1249.4,1296
1249.4,1319
1249.4,1401
1249.5,1472
1249.5,1437
1249.5,1378
1249.5,1296
1249.5,1307
1249.6,1390
1249.6,1495
1249.6,1730
1249.6,1989
1249.6,2271
1249.7,2518
1249.7,2623
1249.7,2647
1249.7,2706
1249.7,2788
1249.8,2788
1249.8,2776
1249.8,2788
1249.8,2717
1249.8,2659
1249.9,2600
1249.9,2506
1249.9,2459
1249.9,2412
1249.9,2412
1250,2482
1250,2518
1250,2447
1250,2435
1250,2435
1250.1,2494
1250.1,2494
1250.1,2506
1250.1,2400
1250.1,2271
1250.2,2165
1250.2,2059
1250.2,1930
1250.2,1789
1250.2,1683
1250.3,1601
1250.3,1554
1250.3,1531
1250.3,1531
1250.3,1495
1250.4,1413
1250.4,1343
1250.4,1296
1250.4,1284
1250.4,1354
1250.5,1589
1250.5,2071
1250.5,2435
1250.5,2670
1250.5,2988
1250.6,3270
1250.6,3387
1250.6,3411
1250.6,3434
1250.6,3375
1250.7,3270
1250.7,3152
1250.7,3023
1250.7,2952
1250.7,2905
1250.8,2835
1250.8,2764
1250.8,2717
1250.8,2576
1250.8,2435
1250.9,2424
1250.9,2435
1250.9,2412
1250.9,2424
1250.9,2388
1251,2353
1251,2294
1251,2165
1251,2012
1251,1871
1251.1,1777
1251.1,1648
1251.1,1589
1251.1,1589
1251.1,1648
1251.2,1683
1251.2,1589
1251.2,1542
1251.2,1636
1251.2,1625
1251.3,1613
1251.3,1672
1251.3,1848
1251.3,2189
1251.3,2518
1251.4,2764
1251.4,2988
1251.4,3058
1251.4,3105
1251.4,3082
1251.5,3011
1251.5,3023
1251.5,2929
1251.5,2847
1251.5,2811
1251.6,2764
1251.6,2623
1251.6,2435
1251.6,2247
1251.6,2153
1251.7,2118
1251.7,2236
1251.7,2330
1251.7,2283
1251.7,2200
1251.8,2165
1251.8,2106
1251.8,2036
1251.8,1883
1251.8,1719
1251.9,1578
1251.9,1542
1251.9,1601
1251.9,1578
1251.9,1531
1252,1401
1252,1366
1252,1354
1252,1260
1252,1166
1252.1,1237
1252.1,1331
1252.1,1460
1252.1,1625
1252.1,1813
1252.2,1918
1252.2,2059
1252.2,2283
1252.2,2353
1252.2,2377
1252.3,2541
1252.3,2576
1252.3,2600
1252.3,2706
1252.3,2694
1252.4,2565
1252.4,2377
1252.4,2271
1252.4,2212
1252.4,2177
1252.5,2200
1252.5,2236
1252.5,2271
1252.5,2294
1252.5,2259
1252.6,2200
1252.6,2200
1252.6,2071
1252.6,1871
1252.6,1601
1252.7,1343
1252.7,1413
1252.7,1484
1252.7,1448
1252.7,1331
1252.8,1213
1252.8,1166
1252.8,1202
1252.8,1237
1252.8,1237
1252.9,1296
1252.9,1307
1252.9,1378
1252.9,1554
1252.9,1860
1253,2200
1253,2424
1253,2600
1253,2800
1253,2917
1253.1,2999
1253.1,3070
1253.1,3046
1253.1,2941
1253.1,2811
1253.2,2694
1253.2,2600
1253.2,2541
1253.2,2482
1253.2,2412
1253.3,2388
1253.3,2377
1253.3,2435
1253.3,2506
1253.3,2494
1253.4,2471
1253.4,2388
1253.4,2294
1253.4,2177
1253.4,2095
1253.5,2012
1253.5,1977
1253.5,1895
1253.5,1766
1253.5,1672
1253.6,1625
1253.6,1566
1253.6,1390
1253.6,1249
1253.6,1166
1253.7,1225
1253.7,1307
1253.7,1366
1253.7,1566
1253.7,1801
1253.8,1977
1253.8,2200
1253.8,2600
1253.8,2858
1253.8,2964
1253.9,3011
1253.9,3046
1253.9,3117
1253.9,3117
1253.9,3011
1254,2858
1254,2776
1254,2670
1254,2623
1254,2635
1254.1,2565
1254.1,2412
1254.1,2294
1254.1,2212
1254.1,2259
1254.2,2353
1254.2,2388
1254.2,2365
1254.2,2271
1254.2,2142
1254.3,1989
1254.3,1777
1254.3,1683
1254.3,1554
1254.3,1413
1254.4,1296
1254.4,1202
1254.4,1202
1254.4,1202
1254.4,1119
1254.5,1049
1254.5,1108
1254.5,1213
1254.5,1272
1254.5,1366
1254.6,1660
1254.6,1977
1254.6,2306
1254.6,2506
1254.6,2659
1254.7,2858
1254.7,3070
1254.7,3223
1254.7,3223
1254.7,3176
1254.8,3035
1254.8,2870
1254.8,2800
1254.8,2764
1254.8,2753
1254.9,2788
1254.9,2800
1254.9,2788
1254.9,2776
1254.9,2682
1255,2576
1255,2459
1255,2318
1255,2224
1255,2189
1255.1,2142
1255.1,2130
1255.1,2048
1255.1,1789
1255.1,1625
1255.2,1566
1255.2,1507
1255.2,1437
1255.2,1413
1255.2,1413
1255.3,1366
1255.3,1296
1255.3,1249
1255.3,1284
1255.3,1307
1255.4,1284
1255.4,1331
1255.4,1554
1255.4,1848
1255.4,2118
1255.5,2506
1255.5,2753
1255.5,2929
1255.5,3011
1255.5,3011
1255.6,2929
1255.6,2811
1255.6,2847
1255.6,2929
1255.6,3023
1255.7,3035
1255.7,2999
1255.7,2917
1255.7,2847
1255.7,2800
1255.8,2694
1255.8,2647
1255.8,2600
1255.8,2482
1255.8,2377
1255.9,2330
1255.9,2330
1255.9,2259
1255.9,2024
1255.9,1824
1256,1754
1256,1707
1256,1660
1256,1554
1256,1413
1256.1,1366
1256.1,1296
1256.1,1249
1256.1,1225
1256.1,1178
1256.2,1155
1256.2,1166
1256.2,1225
1256.2,1390
1256.2,1660
1256.3,1942
1256.3,2153
1256.3,2424
1256.3,2694
1256.3,2811
1256.4,2835
1256.4,2835
1256.4,2717
1256.4,2670
1256.4,2635
1256.5,2600
1256.5,2518
1256.5,2424
1256.5,2424
1256.5,2447
1256.6,2377
1256.6,2306
1256.6,2294
1256.6,2353
1256.6,2377
1256.7,2377
1256.7,2259
1256.7,2130
1256.7,1989
1256.7,1824
1256.8,1601
1256.8,1460
1256.8,1378
1256.8,1354
1256.8,1413
1256.9,1448
1256.9,1460
1256.9,1460
1256.9,1378
1256.9,1296
1257,1272
1257,1260
1257,1249
1257,1484
1257,1813
1257.1,2142
1257.1,2341
1257.1,2471
1257.1,2741
1257.1,2999
1257.2,3093
1257.2,3129
1257.2,3082
1257.2,3046
1257.2,3023
1257.3,2917
1257.3,2753
1257.3,2647
1257.3,2553
1257.3,2482
1257.4,2482
1257.4,2412
1257.4,2412
1257.4,2471
1257.4,2506
1257.5,2447
1257.5,2330
1257.5,2189
1257.5,2071
1257.5,1989
1257.6,1871
1257.6,1672
1257.6,1578
1257.6,1472
1257.6,1448
1257.7,1531
1257.7,1448
1257.7,1260
1257.7,1190
1257.7,1202
1257.8,1213
1257.8,1213
1257.8,1354
1257.8,1742
1257.8,2118
1257.9,2365
1257.9,2717
1257.9,2988
1257.9,3164
1257.9,3281
1258,3364
1258,3505
1258,3540
1258,3516
1258,3434
1258.1,3293
1258.1,3093
1258.1,2941
1258.1,2800
1258.1,2623
1258.2,2518
1258.2,2482
1258.2,2494
1258.2,2506
1258.2,2494
1258.3,2435
1258.3,2330
1258.3,2212
1258.3,2130
1258.3,2001
1258.4,1871
1258.4,1777
1258.4,1648
1258.4,1519
1258.4,1425
1258.5,1378
1258.5,1319
1258.5,1202
1258.5,1037
1258.5,978
1258.6,967
1258.6,955
1258.6,967
1258.6,1014
1258.6,1307
1258.7,1766
1258.7,2142
1258.7,2612
1258.7,2905
1258.7,3011
1258.8,3152
1258.8,3234
1258.8,3234
1258.8,3129
1258.8,2952
1258.9,2788
1258.9,2776
1258.9,2659
1258.9,2482
1258.9,2412
1259,2424
1259,2424
1259,2377
1259,2247
1259,2059
1259.1,1907
1259.1,1813
1259.1,1719
1259.1,1601
1259.1,1589
1259.2,1601
1259.2,1437
1259.2,1284
1259.2,1202
1259.2,1096
1259.3,1037
1259.3,1108
1259.3,1108
1259.3,1037
1259.3,967
1259.4,873
1259.4,802
1259.4,837
1259.4,743
1259.4,708
1259.5,943
1259.5,1284
1259.5,1613
1259.5,1871
1259.5,2118
1259.6,2447
1259.6,2729
1259.6,2847
1259.6,2800
1259.6,2753
1259.7,2753
1259.7,2588
1259.7,2471
1259.7,2400
1259.7,2365
1259.8,2271
1259.8,2106
1259.8,1918
1259.8,1942
1259.8,1918
1259.9,1836
1259.9,1813
1259.9,1719
1259.9,1566
1259.9,1495
1260,1542
1260,1495
1260,1343
1260,1202
1260,1178
1260.1,1202
1260.1,1166
1260.1,1143
1260.1,1108
1260.1,1049
1260.2,967
1260.2,943
1260.2,990
1260.2,943
1260.2,826
1260.3,755
1260.3,873
1260.3,1084
1260.3,1343
1260.3,1589
1260.4,1907
1260.4,2283
1260.4,2635
1260.4,2776
1260.4,2835
1260.5,2847
1260.5,2788
1260.5,2659
1260.5,2600
1260.5,2623
1260.6,2600
1260.6,2459
1260.6,2400
1260.6,2353
1260.6,2224
1260.7,2130
1260.7,2048
1260.7,1965
1260.7,1930
1260.7,1883
1260.8,1918
1260.8,2095
1260.8,2118
1260.8,2012
1260.8,1907
1260.9,1777
1260.9,1601
1260.9,1354
1260.9,1155
1260.9,1096
1261,1119
1261,1061
1261,1025
1261,1061
1261,978
1261.1,967
1261.1,1072
1261.1,1272
1261.1,1613
1261.1,2059
1261.2,2424
1261.2,2623
1261.2,2788
1261.2,2870
1261.2,2823
1261.3,2776
1261.3,2800
1261.3,2835
1261.3,2706
1261.3,2435
1261.4,2306
1261.4,2306
1261.4,2283
1261.4,2177
1261.4,2106
1261.5,2142
1261.5,2177
1261.5,2189
1261.5,2189
1261.5,2142
1261.6,2071
1261.6,1954
1261.6,1742
1261.6,1507
1261.6,1401
1261.7,1307
1261.7,1237
1261.7,1190
1261.7,1202
1261.7,1166
1261.8,1108
1261.8,1108
1261.8,1143
1261.8,1178
1261.8,1213
1261.9,1284
1261.9,1460
1261.9,1860
1261.9,2400
1261.9,2788
1262,3058
1262,3164
1262,3199
1262,3223
1262,3258
1262.1,3270
1262.1,3211
1262.1,3117
1262.1,3011
1262.1,2917
1262.2,2764
1262.2,2588
1262.2,2471
1262.2,2435
1262.2,2388
1262.3,2306
1262.3,2153
1262.3,2024
1262.3,1965
1262.3,1930
1262.4,1895
1262.4,1930
1262.4,1965
1262.4,1895
1262.4,1707
1262.5,1495
1262.5,1413
1262.5,1413
1262.5,1343
1262.5,1284
1262.6,1190
1262.6,1166
1262.6,1213
1262.6,1213
1262.6,1237
1262.7,1284
1262.7,1401
1262.7,1589
1262.7,1895
1262.7,2212
1262.8,2494
1262.8,2905
1262.8,3152
1262.8,3375
1262.8,3481
1262.9,3516
1262.9,3434
1262.9,3340
1262.9,3223
1262.9,3082
1263,2905
1263,2753
1263,2635
1263,2529
1263,2377
1263.1,2318
1263.1,2353
1263.1,2400
1263.1,2341
1263.1,2294
1263.2,2365
1263.2,2306
1263.2,2153
1263.2,1942
1263.2,1848
1263.3,1871
1263.3,1918
1263.3,1883
1263.3,1789
1263.3,1719
1263.4,1566
1263.4,1413
1263.4,1284
1263.4,1225
1263.4,1202
1263.5,1155
1263.5,1119
1263.5,1025
1263.5,978
1263.5,1084
1263.6,1260
1263.6,1484
1263.6,1695
1263.6,1977
1263.6,2353
1263.7,2670
1263.7,2917
1263.7,3011
1263.7,3082
1263.7,3082
1263.8,2976
1263.8,2870
1263.8,2952
1263.8,2941
1263.8,2905
1263.9,2858
1263.9,2753
1263.9,2694
1263.9,2694
1263.9,2729
1264,2729
1264,2635
1264,2482
1264,2330
1264,2283
1264.1,2224
1264.1,2153
1264.1,2036
1264.1,1918
1264.1,1719
1264.2,1448
1264.2,1307
1264.2,1296
1264.2,1296
1264.2,1260
1264.3,1178
1264.3,1143
1264.3,1143
1264.3,1202
1264.3,1237
1264.4,1225
1264.4,1190
1264.4,1119
1264.4,1049
1264.4,1061
1264.5,1143
1264.5,1225
1264.5,1307
1264.5,1554
1264.5,1895
1264.6,2283
1264.6,2565
1264.6,2729
1264.6,2858
1264.6,2929
1264.7,2870
1264.7,2753
1264.7,2717
1264.7,2811
1264.7,2823
1264.8,2659
1264.8,2612
1264.8,2600
1264.8,2612
1264.8,2706
1264.9,2706
1264.9,2600
1264.9,2565
1264.9,2494
1264.9,2388
1265,2365
1265,2330
1265,2283
1265,2271
1265,2212
1265.1,2083
1265.1,2001
1265.1,1918
1265.1,1801
1265.1,1672
1265.2,1531
1265.2,1425
1265.2,1307
1265.2,1237
1265.2,1237
1265.3,1213
1265.3,1155
1265.3,1084
1265.3,990
1265.3,931
1265.4,931
1265.4,943
1265.4,955
1265.4,1119
1265.4,1437
1265.5,1777
1265.5,2106
1265.5,2424
1265.5,2694
1265.5,2847
1265.6,2929
1265.6,3011
1265.6,2917
1265.6,2729
1265.6,2600
1265.7,2623
1265.7,2659
1265.7,2600
1265.7,2471
1265.7,2294
1265.8,2236
1265.8,2341
1265.8,2330
1265.8,2212
1265.8,2153
1265.9,2165
1265.9,2118
1265.9,1954
1265.9,1824
1265.9,1813
1266,1836
1266,1836
1266,1801
1266,1695
1266,1554
1266.1,1354
1266.1,1202
1266.1,1155
1266.1,1225
1266.1,1307
1266.2,1260
1266.2,1178
1266.2,1202
1266.2,1225
1266.2,1354
1266.3,1566
1266.3,1895
1266.3,2306
1266.3,2647
1266.3,2870
1266.4,3023
1266.4,3070
1266.4,3140
1266.4,3211
1266.4,3211
1266.5,3187
1266.5,3152
1266.5,3117
1266.5,2964
1266.5,2847
1266.6,2682
1266.6,2576
1266.6,2576
1266.6,2506
1266.6,2388
1266.7,2400
1266.7,2482
1266.7,2553
1266.7,2588
1266.7,2588
1266.8,2494
1266.8,2330
1266.8,2142
1266.8,1989
1266.8,1860
1266.9,1801
1266.9,1683
1266.9,1589
1266.9,1484
1266.9,1413
1267,1390
1267,1401
1267,1354
1267,1354
1267,1484
1267.1,1601
1267.1,1836
1267.1,2212
1267.1,2541
1267.1,2729
1267.2,3082
1267.2,3434
1267.2,3622
1267.2,3599
1267.2,3669
1267.3,3763
1267.3,3751
1267.3,3610
1267.3,3469
1267.3,3399
1267.4,3422
1267.4,3352
1267.4,3328
1267.4,3270
1267.4,3164
1267.5,3011
1267.5,2941
1267.5,2929
1267.5,2917
1267.5,2882
1267.6,2753
1267.6,2518
1267.6,2365
1267.6,2200
1267.6,2036
1267.7,1883
1267.7,1707
1267.7,1484
1267.7,1390
1267.7,1460
1267.8,1507
1267.8,1460
1267.8,1448
1267.8,1472
1267.8,1366
1267.9,1225
1267.9,1213
1267.9,1460
1267.9,1848
1267.9,2200
1268,2541
1268,2823
1268,3058
1268,3293
1268,3516
1268.1,3587
1268.1,3516
1268.1,3434
1268.1,3387
1268.1,3246
1268.2,3082
1268.2,2941
1268.2,2847
1268.2,2800
1268.2,2717
1268.3,2623
1268.3,2553
1268.3,2447
1268.3,2365
1268.3,2200
1268.4,2095
1268.4,2059
1268.4,2048
1268.4,1977
1268.4,1918
1268.5,1895
1268.5,1836
1268.5,1695
1268.5,1542
1268.5,1425
1268.6,1284
1268.6,1131
1268.6,1002
1268.6,908
1268.6,884
1268.7,837
1268.7,790
1268.7,826
1268.7,1025
1268.7,1401
1268.8,1860
1268.8,2271
1268.8,2576
1268.8,2811
1268.8,2952
1268.9,3070
1268.9,3105
1268.9,3129
1268.9,3152
1268.9,3152
1269,3105
1269,2952
1269,2858
1269,2741
1269,2576
1269.1,2471
1269.1,2424
1269.1,2341
1269.1,2341
1269.1,2318
1269.2,2259
1269.2,2177
1269.2,2095
1269.2,1930
1269.2,1754
1269.3,1625
1269.3,1542
1269.3,1448
1269.3,1390
1269.3,1319
1269.4,1272
1269.4,1249
1269.4,1155
1269.4,1037
1269.4,908
1269.5,790
1269.5,802
1269.5,873
1269.5,1061
1269.5,1213
1269.6,1366
1269.6,1589
1269.6,1907
1269.6,2247
1269.6,2529
1269.7,2694
1269.7,3035
1269.7,3328
1269.7,3469
1269.7,3458
1269.8,3305
1269.8,3187
1269.8,3058
1269.8,2870
1269.8,2659
1269.9,2600
1269.9,2612
1269.9,2588
1269.9,2576
1269.9,2518
1270,2377
1270,2259
1270,2247
1270,2236
1270,2224
1270.1,2118
1270.1,2048
1270.1,1860
1270.1,1589
1270.1,1484
1270.2,1378
1270.2,1307
1270.2,1225
1270.2,1096
1270.2,1025
1270.3,967
1270.3,849
1270.3,802
1270.3,743
1270.3,638
1270.4,802
1270.4,1166
1270.4,1554
1270.4,1942
1270.4,2283
1270.5,2565
1270.5,2682
1270.5,2788
1270.5,2823
1270.5,2811
1270.6,2823
1270.6,2858
1270.6,2811
1270.6,2717
1270.6,2588
1270.7,2424
1270.7,2330
1270.7,2294
1270.7,2294
1270.7,2400
1270.8,2424
1270.8,2377
1270.8,2271
1270.8,2142
1270.8,2095
1270.9,2036
1270.9,1813
1270.9,1589
1270.9,1495
1270.9,1484
1271,1507
1271,1425
